Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","31.623","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","25.8","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","24.233","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","24.035","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","26.611","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","27.689","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","26.533","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","24.195","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","25.114","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","25.26","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","23.418","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","22.017","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","233","Estonia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","21.281","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","203.677","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","187.75","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","174.57","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","167.882","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","159.705","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","164.163","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","165.985","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","156.045","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","144.887","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","142.991","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","136.903","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","130.203","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","124.147","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","117.585","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","116.452","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","114.927","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","113.892","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","115.21","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","114.247","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","109.005","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","105.064","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","103.64","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","101.824","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","104.47","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","103.211","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","94.784","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","93.197","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","94.434","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","246","Finland","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","97.099","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","1407.514","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","1332.316","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","1258.663","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","1183.2","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","1131.899","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","1123.803","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","1077.05","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","1037.304","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","1009.756","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","1011.682","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","1013.372","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","1039.905","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","1097.845","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","999.356","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","951.367","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","981.949","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","924.134","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","742.593","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","787.288","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","782.908","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","784.514","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","788.741","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","830.03","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","763.473","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","730.168","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","774.944","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","712.101","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","689.067","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","250","France","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","701.937","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","1311.668","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","1259.631","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","1214.579","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","1178.236","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","1151.112","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","1058.094","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","1053.786","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","997.384","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","1043.112","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","967.939","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","962.487","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","910.048","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","879.412","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","843.73","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","860.815","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","837.525","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","853.626","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","682.543","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","643.11","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","636.348","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","649.895","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","620.486","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","580.922","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","577.739","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","566.946","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","539.017","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","532.023","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","527.255","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","276","Germany","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","514.427","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","845.77","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","855.46","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","847.957","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","852.11","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","856.118","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","865.56","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","854.21","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","781.267","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","765.523","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","775.418","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","705.018","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","688.23","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","691.273","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","572.999","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","562.799","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","546.738","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","525.158","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","513.665","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","526.271","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","534.412","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","493.042","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","474.239","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","300","Greece","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","476.163","X","Figure from international organizations","Adjusted"
